t_norm_0_1,coherence_baseline,coherence_omega,entropy_baseline,entropy_omega
0.07380952380952381,0.06839967238827882,0.2903531912100356,0.9327260197185685,0.7152431742611304
0.07500000000000001,0.06845583130702179,0.2906323846340984,0.9326915215241045,0.7150716668807898
0.0761904761904762,0.06851282075518413,0.2909157070256978,0.9326561286059709,0.7148957113919294
0.07738095238095238,0.0685706375442132,0.2912031425329807,0.9326198429443971,0.7147153176392371
0.07857142857142858,0.06862927843926675,0.29149467507396565,0.9325826665695613,0.7145304957157214
0.07976190476190477,0.06868874015939387,0.29179028833744275,0.9325446015614772,0.7143412559621461
0.08095238095238096,0.06874901937771861,0.2920899657838862,0.9325056500498774,0.7141476089664524
0.08214285714285716,0.06881011272162611,0.29239369064637954,0.932465814214094,0.7139495655631658
0.08333333333333334,0.06887201677295125,0.29270144593155384,0.9324250962829373,0.7137471368327906
0.08452380952380953,0.06893472806816994,0.29301321442053874,0.9323834985345707,0.7135403341011893
0.08571428571428572,0.06899824309859291,0.2933289786699254,0.9323410232963827,0.7133291689389496
0.08690476190476192,0.06906255831056198,0.29364872101274286,0.932297672944858,0.7131136531607363
0.0880952380952381,0.06912767010564892,0.2939724235594461,0.9322534499054433,0.7128937988246307
0.08928571428571429,0.0691935748408568,0.29430006819891735,0.9322083566524124,0.7126696182314562
0.09047619047619049,0.0692602688288237,0.29463163659947916,0.9321623957087272,0.7124411239240894
0.09166666666666667,0.06932774833802924,0.2949671102099202,0.9321155696458968,0.7122083286867589
0.09285714285714286,0.0693960095930031,0.2953064702605331,0.9320678810838336,0.7119712455443294
0.09404761904761906,0.06946504877453644,0.2956496977641645,0.9320193326907071,0.7117298877615739
0.09523809523809525,0.06953486201989552,0.2959967735172777,0.9319699271827938,0.7114842688424308
0.09642857142857143,0.06960544542303783,0.2963476781010268,0.9319196673243257,0.7112344025292484
0.09761904761904763,0.06967679503483058,0.29670239188234343,0.9318685559273359,0.7109803028020165
0.09880952380952382,0.06974890686327176,0.29706089501503496,0.9318165958515007,0.7107219838775835
0.1,0.06982177687371338,0.297423167440895,0.9317637900039799,0.7104594602088615
0.1011904761904762,0.06989540098908731,0.2977891888908257,0.9317101413392543,0.7101927464840179
0.10238095238095239,0.0699697750901333,0.2981589388859718,0.9316556528589601,0.7099218576256527
0.10357142857142858,0.07004489501562954,0.29853239673886645,0.9316003276117212,0.7096468087899643
0.10476190476190478,0.07012075656262536,0.29890954155458854,0.9315441686929782,0.7093676153659016
0.10595238095238096,0.07019735548667652,0.29929035223193173,0.9314871792448158,0.7090842929743022
0.10714285714285715,0.07027468750208263,0.2996748074645854,0.9314293624557868,0.7087968574670194
0.10833333333333334,0.07035274828212687,0.30006288574232637,0.9313707215607332,0.7085053249260344
0.10952380952380954,0.07043153345931817,0.30045456535222254,0.9313112598406061,0.7082097116625572
0.11071428571428572,0.07051103862563553,0.3008498243798477,0.9312509806222814,0.7079100342161138
0.11190476190476191,0.07059125933277464,0.3012486407105078,0.9311898872783739,0.7076063093536205
0.11309523809523811,0.07067219109239675,0.30165099203047785,0.9311279832270487,0.7072985540684462
0.1142857142857143,0.07075382937637985,0.3020568558282509,0.9310652719318301,0.7069867855794613
0.11547619047619048,0.07083616961707193,0.3024662093957972,0.9310017569014071,0.7066710213300746
0.11666666666666668,0.07091920720754662,0.30287902982983483,0.930937441689438,0.7063512789872571
0.11785714285714287,0.07100293750186092,0.303295294033111,0.9308723298943511,0.7060275764405539
0.11904761904761905,0.0710873558153151,0.30371497871569464,0.9308064251591432,0.7056999318010826
0.12023809523809526,0.07117245742471488,0.3041380603962791,0.9307397311711763,0.7053683634005208
0.12142857142857144,0.07125823756863567,0.30456451540349627,0.9306722516619708,0.7050328897900797
0.12261904761904763,0.07134469144768887,0.30499431987724074,0.9306039904069969,0.704693529739467
0.12380952380952381,0.0714318142247906,0.3054274497700048,0.9305349512254636,0.7043503022358355
0.125,0.07151960102543212,0.3058638808482242,0.9304651379801044,0.7040032264827223
0.12619047619047621,0.07160804693795271,0.3063035886936334,0.9303945545769622,0.7036523218989732
0.1273809523809524,0.07169714701381438,0.3067465487046324,0.9303232049651694,0.7032976081176565
0.1285714285714286,0.07178689626787883,0.3071927360976629,0.9302510931367283,0.702939104984965
0.12976190476190477,0.07187728967868628,0.3076421259085949,0.9301782231262866,0.7025768325591051
0.13095238095238096,0.07196832218873649,0.30809469299412356,0.9301045990109127,0.7022108111091743
0.13214285714285715,0.07205998870477165,0.3085504120331759,0.9300302249098666,0.7018410611140282
0.13333333333333336,0.07215228409806142,0.30900925752832753,0.9299551049843705,0.7014676032611336
0.13452380952380955,0.07224520320468988,0.30947120380722926,0.9298792434373746,0.7010904584454114
0.13571428571428573,0.07233874082584439,0.3099362250240433,0.9298026445133235,0.7007096477680683
0.13690476190476192,0.0724328917281065,0.3104042951608896,0.9297253124979173,0.7003251925354146
0.1380952380952381,0.07252765064374478,0.31087538802930137,0.9296472517178731,0.6999371142576736
0.1392857142857143,0.0726230122710095,0.3113494772716904,0.9295684665406818,0.6995454346477774
0.14047619047619048,0.0727189712744293,0.31182653636282154,0.9294889613743644,0.6991501756201524
0.1416666666666667,0.07281552228510971,0.3123065386112972,0.9294087406672253,0.6987513592894923
0.14285714285714288,0.0729126599010335,0.3127894571610504,0.9293278089076032,0.6983490079695222
0.14404761904761906,0.07301037868736297,0.3132752649928474,0.9292461706236201,0.6979431441717491
0.14523809523809525,0.073108673176744,0.31376393492579957,0.929163830382928,0.6975337906042027
0.14642857142857144,0.07320753786961194,0.314255439618884,0.9290807927924534,0.6971209701701652
0.14761904761904762,0.07330696723449937,0.3147497515724735,0.9289970624981391,0.6967047059668889
0.14880952380952384,0.07340695570834546,0.3152468431298747,0.9289126441846849,0.6962850212843054
0.15000000000000002,0.07350749769680741,0.3157466864788759,0.9288275425752851,0.6958619396037209
0.1511904761904762,0.07360858757457324,0.316249253653303,0.9287417624313643,0.6954354845965037
0.1523809523809524,0.07371021968567669,0.3167545165345841,0.9286553085523112,0.6950056801227593
0.15357142857142858,0.0738123883438136,0.31726244685332294,0.9285681857752094,0.6945725502299952
0.15476190476190477,0.07391508783266006,0.3177730161908805,0.9284803989745679,0.6941361191517759
0.15595238095238095,0.07401831240619226,0.31828619598096486,0.9283919530620472,0.6936964113063666
0.15714285714285717,0.07412205628900798,0.3188019575112296,0.9283028529861856,0.6932534512953676
0.15833333333333335,0.07422631367664966,0.3193202719248804,0.9282131037321212,0.692807263902337
0.15952380952380954,0.07433107873592924,0.3198411102222892,0.9281227103213137,0.6923578740914051
0.16071428571428573,0.0744363456052545,0.3203644432626172,0.9280316778112635,0.6919053070058765
0.1619047619047619,0.074542108394957,0.32089024176544495,0.9279400112952283,0.6914495879668241
0.1630952380952381,0.07464836118762161,0.3214184763124105,0.9278477159019386,0.6909907424716725
0.1642857142857143,0.07475509803841761,0.32194911734885584,0.9277547967953101,0.6905287961927707
0.1654761904761905,0.07486231297543128,0.32248213518547986,0.9276612591741557,0.6900637749759567
0.16666666666666669,0.07497000000000001,0.32301749999999996,0.9275671082718935,0.6895957048391104
0.16785714285714287,0.07507815308704797,0.3235551818388204,0.9274723493562552,0.6891246119706986
0.16904761904761906,0.07518676618542325,0.32409515061870825,0.9273769877289905,0.6886505227283096
0.17023809523809524,0.07529583321823623,0.3246373761284763,0.9272810287255707,0.6881734636371785
0.17142857142857143,0.07540534808319985,0.32518182803067386,0.9271844777148903,0.6876934613887028
0.17261904761904764,0.07551530465297078,0.3257284758632836,0.9270873400989665,0.6872105428389497
0.17380952380952383,0.07562569677549247,0.3262772890414264,0.9269896213126371,0.6867247350071526
0.17500000000000002,0.07573651827433915,0.32682823685907203,0.926891326823256,0.6862360650742004
0.1761904761904762,0.07584776294906156,0.3273812884907577,0.926792462130388,0.685744560381116
0.1773809523809524,0.07595942457553378,0.3279364129933124,0.9266930327655006,0.6852502484275265
0.17857142857142858,0.0760714969063015,0.3284935793075882,0.9265930442916546,0.6847531568701253
0.1797619047619048,0.0761839736709315,0.32905275626019814,0.9264925023031926,0.6842533135211242
0.18095238095238098,0.07629684857636264,0.3296139125652602,0.9263914124254268,0.683750746346697
0.18214285714285716,0.07641011530725778,0.3301770168261479,0.9262897803143233,0.6832454834654159
0.18333333333333335,0.07652376752635717,0.33074203753724685,0.9261876116561865,0.6827375531466771
0.18452380952380953,0.07663779887483312,0.33130894308571746,0.9260849121673399,0.6822269838091195
0.18571428571428572,0.07675220297264564,0.3318777017532638,0.9259816875938077,0.6817138040190351
0.18690476190476193,0.07686697341889948,0.332448281717908,0.9258779437109921,0.6811980424887705
0.18809523809523812,0.07698210379220222,0.33302065105577117,0.9257736863233503,0.6806797280751196
0.1892857142857143,0.07709758765102359,0.3335947777428589,0.9256689212640707,0.6801588897777108
0.1904761904761905,0.07721341853405586,0.3341706296568533,0.9255636543947455,0.6796355567373829
0.19166666666666668,0.0773295899605753,0.3347481745789105,0.925457891605043,0.6791097582345551
0.19285714285714287,0.07744609543080483,0.33532738019546277,0.9253516388123784,0.6785815236875895
0.19404761904761905,0.07756292842627768,0.3359082141000269,0.9252449019615824,0.6780508826511442
0.19523809523809527,0.07768008241020206,0.3364906437950171,0.9251376870245687,0.6775178648145201
0.19642857142857145,0.07779755082782693,0.3370746366935633,0.92503,0.6769825
0.19761904761904764,0.07791532710680871,0.33766016012133426,0.924921846912952,0.6764448181611795
0.19880952380952382,0.07803340465757902,0.33824718131836623,0.9248132338145767,0.6759048493812918
0.2,0.07815177687371339,0.33883566744089494,0.9247041667817638,0.6753626238715237
0.2011904761904762,0.0782704371323008,0.3394255855631941,0.9245946519168001,0.6748181719693261
0.2023809523809524,0.07838937879431435,0.3400169026794168,0.9244846953470293,0.6742715241367164
0.2035714285714286,0.0785085952049826,0.34060958570544314,0.9243743032245075,0.6737227109585736
0.20476190476190478,0.078628079694162,0.3412036014807303,0.9242634817256609,0.673171763140928
0.20595238095238097,0.07874782557671,0.34179891677016844,0.9241522370509384,0.6726187115092424
0.20714285714285716,0.07886782615285919,0.34239549826594007,0.9240405754244663,0.6720635870066876
0.20833333333333334,0.07898807470859201,0.34299331258938365,0.9239285030936986,0.6715064206924117
0.20952380952380956,0.0791085645160165,0.34359232629286107,0.9238160263290685,0.6709472437398019
0.21071428571428574,0.0792292888337427,0.3441925058616289,0.9237031514236373,0.6703860874347398
0.21190476190476193,0.07935024090725981,0.34479381771571394,0.9235898846927422,0.669822983173852
0.21309523809523812,0.07947141396931419,0.3453962282117915,0.9234762324736429,0.6692579624627532
0.2142857142857143,0.07959280124028781,0.3459997036450682,0.9233622011251669,0.6686910569142825
0.2154761904761905,0.07971439592857775,0.3466042102511676,0.9232477970273544,0.6681222982467362
0.21666666666666667,0.07983619123097613,0.34720971420801905,0.9231330265811005,0.667551718282092
0.2178571428571429,0.07995818033305069,0.3478161816377504,0.9230178962077977,0.6669793489442288
0.21904761904761907,0.08008035640952609,0.34842357860858325,0.9229024123489764,0.666405222257141
0.22023809523809526,0.08020271262466586,0.3490318711367316,0.9227865814659442,0.6658293703431467
0.22142857142857145,0.08032524213265473,0.34964102518830287,0.9226704100394247,0.6652518254210895
0.22261904761904763,0.08044793807798174,0.3502510066812027,0.9225539045691952,0.6646726198045372
0.22380952380952382,0.08057079359582381,0.3508617814870412,0.9224370715737223,0.6640917858999731
0.22500000000000003,0.08069380181242976,0.3514733154330429,0.9223199175897979,0.663509356204983
0.22619047619047622,0.08081695584550494,0.3520855743039583,0.9222024491721731,0.6629253633064367
0.2273809523809524,0.0809402488045963,0.3526985238439789,0.9220846728931913,0.6623398398786657
0.2285714285714286,0.08106367379147787,0.35331212975865267,0.921966595342421,0.6617528186816337
0.22976190476190478,0.08118722390053676,0.3539263577168041,0.9218482231262866,0.661164332559105
0.23095238095238096,0.08131089221915953,0.3545411733524542,0.9217295628676992,0.660574414436806
0.23214285714285715,0.08143467182811889,0.3551565422667435,0.9216106212056856,0.6599830973205831
0.23333333333333336,0.0815585558019609,0.3557724300298566,0.9214914047950173,0.6593904142945568
0.23452380952380955,0.08168253720939239,0.3563888021829486,0.921371920305838,0.6587963985192697
0.23571428571428574,0.0818066091136688,0.35700562424007315,0.92125217442329,0.6582010832298315
0.23690476190476192,0.0819307645729823,0.3576228616901116,0.9211321738471409,0.6576045017340599
0.2380952380952381,0.08205499664085018,0.3582404799987044,0.921011925291408,0.6570066874106164
0.2392857142857143,0.08217929836650342,0.3588584446101828,0.9208914354839834,0.6564076737071389
0.2404761904761905,0.08230366279527575,0.35947672094950256,0.9207707111662573,0.6558074941383711
0.2416666666666667,0.08242808296899255,0.3600952744241782,0.9206497590927402,0.6552061822842861
0.24285714285714288,0.08255255192636043,0.3607140704262186,0.9205285860306858,0.6546037717882085
0.24404761904761907,0.08267706270335641,0.3613330743340633,0.9204071987597122,0.6540002963549318
0.24523809523809526,0.08280160833361783,0.36195225151451954,0.9202856040714222,0.6533957897488324
0.24642857142857144,0.0829261818488319,0.3625715673246999,0.9201638087690238,0.652790285791981
0.24761904761904763,0.0830507762791257,0.36319098711396075,0.9200418196669493,0.6521838183622496
0.24880952380952384,0.08317538465345618,0.36381047622584073,0.919919643590474,0.6515764213914168
0.25,0.0833,0.3644299999999999,0.9197972873753342,0.6509681288632684
0.2511904761904762,0.08342461534654383,0.3650495237741592,0.9196747578673453,0.6503589748116971
0.25238095238095243,0.08354922372087431,0.3656690128860392,0.9195520619220182,0.6497489933187973
0.2535714285714286,0.08367381815116812,0.36628843267530004,0.9194292064041762,0.6491382185129588
0.2547619047619048,0.08379839166638219,0.3669077484854804,0.9193061981875702,0.6485266845669571
0.255952380952381,0.08392293729664359,0.36752692566593664,0.919183044154495,0.6479144256960416
0.2571428571428572,0.08404744807363958,0.36814592957378134,0.9190597511954037,0.6473014761560212
0.25833333333333336,0.08417191703100745,0.36876472557582185,0.9189363262085222,0.6466878702413473
0.25952380952380955,0.08429633720472428,0.36938327905049745,0.9188127760994632,0.6460736422831959
0.26071428571428573,0.08442070163349658,0.37000155538981716,0.9186891077808405,0.6454588266475458
0.2619047619047619,0.08454500335914984,0.37061952000129555,0.9185653281718811,0.6448434577332565
0.2630952380952381,0.0846692354270177,0.37123713830988836,0.9184414441980391,0.6442275699701434
0.2642857142857143,0.08479339088633121,0.3718543757599268,0.9183174627906077,0.6436111978170513
0.2654761904761905,0.08491746279060763,0.37247119781705135,0.9181933908863312,0.6429943757599268
0.2666666666666667,0.08504144419803912,0.3730875699701434,0.9180692354270177,0.6423771383098884
0.2678571428571429,0.0851653281718811,0.37370345773325647,0.9179450033591499,0.6417595200012955
0.2690476190476191,0.08528910778084048,0.37431882664754573,0.9178207016334966,0.6411415553898172
0.2702380952380953,0.08541277609946324,0.37493364228319587,0.9176963372047242,0.6405232790504974
0.27142857142857146,0.08553632620852215,0.3755478702413473,0.9175719170310075,0.6399047255758218
0.27261904761904765,0.08565975119540371,0.3761614761560212,0.9174474480736395,0.6392859295737814
0.27380952380952384,0.08578304415449507,0.37677442569604164,0.9173229372966436,0.6386669256659367
0.275,0.08590619818757025,0.37738668456695706,0.9171983916663822,0.6380477484854805
0.2761904761904762,0.0860292064041762,0.37799821851295873,0.9170738181511681,0.6374284326753001
0.2773809523809524,0.08615206192201827,0.3786089933187972,0.9169492237208743,0.6368090128860393
0.2785714285714286,0.0862747578673453,0.379218974811697,0.9168246153465438,0.6361895237741593
0.27976190476190477,0.08639728737533417,0.3798281288632684,0.9167,0.6355700000000001
0.28095238095238095,0.08651964359047393,0.38043642139141665,0.9165753846534561,0.6349504762258408
0.2821428571428572,0.08664181966694934,0.38104381836224954,0.9164507762791256,0.6343309871139609
0.2833333333333334,0.08676380876902388,0.38165028579198096,0.9163261818488319,0.6337115673247
0.28452380952380957,0.08688560407142226,0.38225578974883234,0.9162016083336179,0.6330922515145196
0.28571428571428575,0.0870071987597122,0.38286029635493174,0.9160770627033564,0.6324730743340634
0.28690476190476194,0.08712858603068584,0.38346377178820845,0.9159525519263604,0.6318540704262187
0.2880952380952381,0.08724975909274019,0.384066182284286,0.9158280829689925,0.6312352744241781
0.2892857142857143,0.08737071116625733,0.3846674941383711,0.9157036627952757,0.6306167209495026
0.2904761904761905,0.08749143548398353,0.3852676737071389,0.9155792983665034,0.6299984446101828
0.2916666666666667,0.08761192529140799,0.3858666874106162,0.9154549966408502,0.6293804799987044
0.29285714285714287,0.08773217384714081,0.3864645017340598,0.9153307645729823,0.6287628616901116
0.29404761904761906,0.08785217442328999,0.3870610832298315,0.9152066091136688,0.6281456242400731
0.29523809523809524,0.087971920305838,0.38765639851926964,0.9150825372093924,0.6275288021829486
0.29642857142857143,0.08809140479501741,0.3882504142945568,0.9149585558019608,0.6269124300298565
0.29761904761904767,0.08821062120568567,0.38884309732058314,0.9148346718281188,0.6262965422667435
0.29880952380952386,0.08832956286769922,0.38943441443680593,0.9147108922191596,0.6256811733524543
0.30000000000000004,0.08844822312628663,0.39002433255910496,0.9145872239005368,0.6250663577168041
0.30119047619047623,0.08856659534242099,0.3906128186816337,0.9144636737914779,0.6244521297586527
0.3023809523809524,0.08868467289319132,0.3911998398786656,0.9143402488045963,0.6238385238439788
0.3035714285714286,0.08880244917217309,0.3917853633064367,0.9142169558455049,0.6232255743039583
0.3047619047619048,0.08891991758979796,0.39236935620498287,0.9140938018124297,0.6226133154330429
0.305952380952381,0.08903707157372233,0.39295178589997304,0.9139707935958238,0.6220017814870413
0.30714285714285716,0.08915390456919517,0.3935326198045372,0.9138479380779817,0.6213910066812027
0.30833333333333335,0.08927041003942471,0.39411182542108947,0.9137252421326547,0.620781025188303
0.30952380952380953,0.08938658146594415,0.3946893703431466,0.9136027126246659,0.6201718711367317
0.3107142857142857,0.0895024123489764,0.39526522225714106,0.9134803564095261,0.6195635786085834
0.3119047619047619,0.0896178962077978,0.39583934894422873,0.9133581803330506,0.6189561816377505
0.31309523809523815,0.08973302658110054,0.3964117182820919,0.9132361912309761,0.618349714208019
0.31428571428571433,0.08984779702735438,0.39698229824673625,0.9131143959285777,0.6177442102511677
0.3154761904761905,0.08996220112516688,0.3975510569142825,0.9129928012402878,0.6171397036450683
0.3166666666666667,0.09007623247364283,0.3981179624627531,0.9128714139693141,0.6165362282117915
0.3178571428571429,0.09018988469274225,0.39868298317385203,0.9127502409072599,0.615933817715714
0.3190476190476191,0.09030315142363736,0.3992460874347397,0.9126292888337426,0.6153325058616289
0.32023809523809527,0.09041602632906849,0.3998072437398018,0.9125085645160165,0.6147323262928611
0.32142857142857145,0.09052850309369853,0.40036642069241174,0.912388074708592,0.6141333125893838
0.32261904761904764,0.09064057542446623,0.40092358700668757,0.9122678261528592,0.6135354982659402
0.3238095238095238,0.09075223705093845,0.40147871150924225,0.91214782557671,0.6129389167701684
0.325,0.09086348172566086,0.402031763140928,0.912028079694162,0.6123436014807304
0.3261904761904762,0.09097430322450753,0.40258271095857356,0.9119085952049826,0.6117495857054431
0.3273809523809524,0.09108469534702922,0.4031315241367164,0.9117893787943143,0.6111569026794168
0.3285714285714286,0.09119465191680017,0.4036781719693261,0.9116704371323008,0.6105655855631941
0.3297619047619048,0.09130416678176377,0.40422262387152363,0.9115517768737134,0.609975667440895
0.330952380952381,0.09141323381457676,0.4047648493812917,0.911433404657579,0.6093871813183662
0.3321428571428572,0.09152184691295204,0.4053048181611796,0.9113153271068086,0.6088001601213344
0.33333333333333337,0.09163,0.4058425,0.9111975508278269,0.6082146366935632
0.33452380952380956,0.09173768702456873,0.40637786481452015,0.911080082410202,0.6076306437950172
0.33571428571428574,0.09184490196158239,0.4069108826511441,0.9109629284262777,0.607048214100027
0.33690476190476193,0.0919516388123784,0.4074415236875894,0.9108460954308049,0.6064673801954628
0.3380952380952381,0.09205789160504302,0.407969758234555,0.9107295899605753,0.6058881745789105
0.3392857142857143,0.0921636543947455,0.4084955567373827,0.9106134185340559,0.6053106296568533
0.3404761904761905,0.09226892126407077,0.4090188897777107,0.9104975876510236,0.6047347777428589
0.3416666666666667,0.09237368632335036,0.40953972807511957,0.9103821037922022,0.6041606510557713
0.34285714285714286,0.09247794371099202,0.4100580424887703,0.9102669734188995,0.6035882817179081
0.3440476190476191,0.09258168759380775,0.4105738040190352,0.9101522029726457,0.6030177017532637
0.3452380952380953,0.09268491216733994,0.41108698380911946,0.9100377988748332,0.6024489430857175
0.3464285714285715,0.09278761165618642,0.41159755314667706,0.9099237675263572,0.6018820375372469
0.34761904761904766,0.09288978031432332,0.41210548346541587,0.9098101153072577,0.6013170168261479
0.34880952380952385,0.09299141242542679,0.412610746346697,0.9096968485763627,0.6007539125652603
0.35000000000000003,0.0930925023031926,0.413113313521124,0.9095839736709315,0.6001927562601982
0.3511904761904762,0.09319304429165455,0.4136131568701253,0.9094714969063015,0.5996335793075882
0.3523809523809524,0.09329303276550065,0.4141102484275264,0.9093594245755338,0.5990764129933124
0.3535714285714286,0.09339246213038807,0.41460456038111587,0.9092477629490615,0.5985212884907578
0.3547619047619048,0.093491326823256,0.4150960650742004,0.9091365182743392,0.597968236859072
0.35595238095238096,0.09358962131263705,0.41558473500715254,0.9090256967754925,0.5974172890414264
0.35714285714285715,0.09368734009896651,0.4160705428389496,0.9089153046529708,0.5968684758632836
0.3583333333333334,0.0937844777148903,0.4165534613887028,0.9088053480831998,0.5963218280306739
0.3595238095238096,0.0938810287255707,0.4170334636371784,0.9086958332182362,0.5957773761284764
0.36071428571428577,0.0939769877289905,0.41751052272830963,0.9085867661854232,0.5952351506187084
0.36190476190476195,0.09407234935625523,0.4179846119706986,0.9084781530870479,0.5946951818388204
0.36309523809523814,0.09416710827189351,0.4184557048391103,0.90837,0.5941575
0.3642857142857143,0.09426125917415562,0.4189237749759567,0.9082623129754313,0.5936221351854798
0.3654761904761905,0.09435479679531013,0.41938879619277075,0.9081550980384177,0.5930891173488559
0.3666666666666667,0.09444771590193858,0.41985074247167237,0.9080483611876216,0.5925584763124105
0.3678571428571429,0.09454001129522836,0.420309587966824,0.907942108394957,0.592030241765445
0.36904761904761907,0.09463167781126353,0.42076530700587633,0.9078363456052545,0.5915044432626173
0.37023809523809526,0.09472271032131371,0.4212178740914051,0.9077310787359292,0.5909811102222893
0.37142857142857144,0.09481310373212118,0.4216672639023371,0.9076263136766496,0.5904602719248804
0.3726190476190476,0.09490285298618562,0.4221134512953675,0.907522056289008,0.5899419575112297
0.37380952380952387,0.0949919530620473,0.42255641130636656,0.9074183124061923,0.5894261959809648
0.37500000000000006,0.0950803989745679,0.4229961191517758,0.90731508783266,0.5889130161908805
0.37619047619047624,0.09516818577520943,0.42343255022999515,0.9072123883438136,0.5884024468533229
0.37738095238095243,0.09525530855231112,0.4238656801227592,0.9071102196856766,0.5878945165345841
0.3785714285714286,0.09534176243136434,0.4242954845965037,0.9070085875745733,0.587389253653303
0.3797619047619048,0.09542754257528512,0.42472193960372084,0.9069074976968075,0.586886686478876
0.380952380952381,0.0955126441846849,0.4251450212843053,0.9068069557083455,0.5863868431298747
0.3821428571428572,0.09559706249813908,0.42556470596688895,0.9067069672344994,0.5858897515724736
0.38333333333333336,0.09568079279245341,0.4259809701701652,0.9066075378696119,0.5853954396188841
0.38452380952380955,0.0957638303829281,0.42639379060420274,0.906508673176744,0.5849039349257996
0.38571428571428573,0.09584617062362015,0.426803144171749,0.906410378687363,0.5844152649928475
0.3869047619047619,0.09592780890760326,0.4272090079695221,0.9063126599010335,0.5839294571610504
0.3880952380952381,0.09600874066722537,0.4276113592894922,0.9062155222851097,0.5834465386112972
0.38928571428571435,0.09608896137436447,0.42801017562015226,0.9061189712744293,0.5829665363628216
0.39047619047619053,0.09616846654068184,0.4284054346477774,0.9060230122710095,0.5824894772716904
0.3916666666666667,0.09624725171787313,0.42879711425767353,0.9059276506437448,0.5820153880293014
0.3928571428571429,0.09632531249791738,0.42918519253541454,0.9058328917281064,0.5815442951608897
0.3940476190476191,0.09640264451332349,0.42956964776806816,0.9057387408258444,0.5810762250240433
0.3952380952380953,0.09647924343737466,0.4299504584454114,0.9056452032046899,0.5806112038072293
0.39642857142857146,0.09655510498437048,0.4303276032611335,0.9055522840980614,0.5801492575283276
0.39761904761904765,0.09663022490986671,0.4307010611140281,0.9054599887047716,0.5796904120331761
0.39880952380952384,0.0967045990109127,0.43107081110917433,0.9053683221887365,0.5792346929941237
0.4,0.09677822312628663,0.431436832559105,0.9052772896786863,0.5787821259085949
0.4011904761904762,0.09685109313672825,0.43179910498496504,0.9051868962678788,0.5783327360976629
0.4023809523809524,0.09692320496516943,0.43215760811765647,0.9050971470138144,0.5778865487046325
0.4035714285714286,0.09699455457696217,0.4325123218989731,0.9050080469379527,0.5774435886936334
0.4047619047619048,0.09706513798010448,0.43286322648272224,0.9049196010254321,0.5770038808482242
0.405952380952381,0.09713495122546356,0.43321030223583545,0.9048318142247905,0.5765674497700048
0.4071428571428572,0.09720399040699691,0.43355352973946687,0.9047446914476889,0.5761343198772408
0.4083333333333334,0.09727225166197077,0.4338928897900797,0.9046582375686356,0.5757045154034963
0.40952380952380957,0.0973397311711763,0.4342283634005208,0.9045724574247149,0.5752780603962792
0.41071428571428575,0.09740642515914322,0.4345599318010826,0.9044873558153151,0.5748549787156947
0.41190476190476194,0.09747232989435109,0.43488757644055387,0.904402937501861,0.574435294033111
0.4130952380952381,0.09753744168943802,0.4352112789872571,0.9043192072075465,0.5740190298298349
0.4142857142857143,0.0976017569014071,0.43553102133007454,0.9042361696170719,0.5736062093957972
0.4154761904761905,0.09766527193183006,0.4358467855794612,0.9041538293763799,0.573196855828251
0.4166666666666667,0.09772798322704876,0.4361585540684461,0.9040721910923968,0.5727909920304779
0.41785714285714287,0.0977898872783739,0.4364663093536204,0.9039912593327746,0.5723886407105079
0.4190476190476191,0.0978509806222814,0.43677003421611377,0.9039110386256355,0.5719898243798478
0.4202380952380953,0.09791125984060615,0.4370697116625572,0.9038315334593181,0.5715945653522225
0.4214285714285715,0.09797072156073326,0.4373653249260343,0.9037527482821268,0.5712028857423265
0.42261904761904767,0.09802936245578679,0.4376568574670193,0.9036746875020826,0.5708148074645855
0.42380952380952386,0.09808717924481587,0.43794429297430215,0.9035973554866765,0.5704303522319318
0.42500000000000004,0.0981441686929782,0.43822761536590155,0.9035207565626253,0.5700495415545885
0.42619047619047623,0.09820032761172118,0.43850680878996434,0.9034448950156295,0.5696723967388665
0.4273809523809524,0.09825565285896014,0.4387818576256526,0.9033697750901333,0.5692989388859719
0.4285714285714286,0.09831014133925431,0.4390527464840179,0.9032954009890873,0.5689291888908257
0.4297619047619048,0.09836379000397988,0.4393194602088615,0.9032217768737134,0.5685631674408951
0.430952380952381,0.09841659585150064,0.4395819838775834,0.9031489068632718,0.568200895015035
0.43214285714285716,0.09846855592733589,0.43984030280201636,0.9030767950348306,0.5678423918823435
0.43333333333333335,0.09851966732432574,0.44009440252924836,0.9030054454230378,0.567487678101027
0.4345238095238096,0.09856992718279382,0.4403442688424308,0.9029348620198955,0.5671367735172778
0.4357142857142858,0.09861933269070719,0.44058988776157393,0.9028650487745364,0.5667896977641645
0.43690476190476196,0.09866788108383372,0.4408312455443293,0.9027960095930031,0.5664464702605332
0.43809523809523815,0.09871556964589678,0.44106832868675877,0.9027277483380293,0.5661071102099202
0.43928571428571433,0.0987623957087272,0.4413011239240893,0.9026602688288237,0.5657716365994792
0.4404761904761905,0.09880835665241246,0.44152961823145626,0.9025935748408568,0.5654400681989173
0.4416666666666667,0.0988534499054434,0.4417537988246307,0.9025276701056489,0.5651124235594461
0.4428571428571429,0.09889767294485804,0.4419736531607362,0.902462558310562,0.5647887210127429
0.4440476190476191,0.09894102329638273,0.4421891689389495,0.9023982430985928,0.5644689786699255
0.44523809523809527,0.09898349853457065,0.44240033410118934,0.90233472806817,0.5641532144205388
